subject,oddballtype,transition,direction,wordposition,CRP
12,no_amn,to,Backwards,4,0.666666666666667
14,no_amn,to,Backwards,4,0
15,no_amn,to,Backwards,4,0
16,no_amn,to,Backwards,4,0
17,no_amn,to,Backwards,4,NaN
18,no_amn,to,Backwards,4,0.666666666666667
19,no_amn,to,Backwards,4,0
20,no_amn,to,Backwards,4,1
21,no_amn,to,Backwards,4,0
22,no_amn,to,Backwards,4,NaN
23,no_amn,to,Backwards,4,0
24,no_amn,to,Backwards,4,0
25,no_amn,to,Backwards,4,0.666666666666667
26,no_amn,to,Backwards,4,1
27,no_amn,to,Backwards,4,0
28,no_amn,to,Backwards,4,1
29,no_amn,to,Backwards,4,NaN
30,no_amn,to,Backwards,4,0
31,no_amn,to,Backwards,4,0.25
32,no_amn,to,Backwards,4,0.333333333333333
33,no_amn,to,Backwards,4,NaN
34,no_amn,to,Backwards,4,0.25
35,no_amn,to,Backwards,4,0.2
36,no_amn,to,Backwards,4,0
37,no_amn,to,Backwards,4,0
38,no_amn,to,Backwards,4,NaN
39,no_amn,to,Backwards,4,1
40,no_amn,to,Backwards,4,NaN
41,no_amn,to,Backwards,4,0
42,no_amn,to,Backwards,4,1
43,no_amn,to,Backwards,4,0
44,no_amn,to,Backwards,4,NaN
45,no_amn,to,Backwards,4,0.5
46,no_amn,to,Backwards,4,0
47,no_amn,to,Backwards,4,0
48,no_amn,to,Backwards,4,NaN
49,no_amn,to,Backwards,4,0
50,no_amn,to,Backwards,4,0
51,no_amn,to,Backwards,4,0.333333333333333
52,no_amn,to,Backwards,4,0
53,no_amn,to,Backwards,4,0
54,no_amn,to,Backwards,4,0.333333333333333
55,no_amn,to,Backwards,4,NaN
56,no_amn,to,Backwards,4,NaN
57,no_amn,to,Backwards,4,NaN
58,no_amn,to,Backwards,4,0
59,no_amn,to,Backwards,4,NaN
60,no_amn,to,Backwards,4,NaN
61,no_amn,to,Backwards,4,NaN
62,no_amn,to,Backwards,4,NaN
63,no_amn,to,Backwards,4,NaN
64,no_amn,to,Backwards,4,0.333333333333333
65,no_amn,to,Backwards,4,1
66,no_amn,to,Backwards,4,0
67,no_amn,to,Backwards,4,0.333333333333333
68,no_amn,to,Backwards,4,0.5
69,no_amn,to,Backwards,4,0
70,no_amn,to,Backwards,4,0
71,no_amn,to,Backwards,4,1
72,no_amn,to,Backwards,4,0
73,no_amn,to,Backwards,4,NaN
74,no_amn,to,Backwards,4,NaN
75,no_amn,to,Backwards,4,0.5
4,no_amn,to,Backwards,3,0
5,no_amn,to,Backwards,3,0
6,no_amn,to,Backwards,3,0.5
7,no_amn,to,Backwards,3,0.5
9,no_amn,to,Backwards,3,0.6
10,no_amn,to,Backwards,3,0.333333333333333
11,no_amn,to,Backwards,3,0
12,no_amn,to,Backwards,3,0
14,no_amn,to,Backwards,3,0.5
15,no_amn,to,Backwards,3,0.666666666666667
16,no_amn,to,Backwards,3,NaN
17,no_amn,to,Backwards,3,NaN
18,no_amn,to,Backwards,3,0
19,no_amn,to,Backwards,3,0.5
20,no_amn,to,Backwards,3,NaN
21,no_amn,to,Backwards,3,0
22,no_amn,to,Backwards,3,0
23,no_amn,to,Backwards,3,0
24,no_amn,to,Backwards,3,0
25,no_amn,to,Backwards,3,0
26,no_amn,to,Backwards,3,1
27,no_amn,to,Backwards,3,0
28,no_amn,to,Backwards,3,NaN
29,no_amn,to,Backwards,3,0
30,no_amn,to,Backwards,3,0.5
31,no_amn,to,Backwards,3,0
32,no_amn,to,Backwards,3,0.5
33,no_amn,to,Backwards,3,NaN
34,no_amn,to,Backwards,3,0
35,no_amn,to,Backwards,3,0.25
36,no_amn,to,Backwards,3,0
37,no_amn,to,Backwards,3,0
38,no_amn,to,Backwards,3,1
39,no_amn,to,Backwards,3,0
40,no_amn,to,Backwards,3,0
41,no_amn,to,Backwards,3,0
42,no_amn,to,Backwards,3,0
43,no_amn,to,Backwards,3,0.5
44,no_amn,to,Backwards,3,NaN
45,no_amn,to,Backwards,3,0.4
46,no_amn,to,Backwards,3,0
47,no_amn,to,Backwards,3,NaN
48,no_amn,to,Backwards,3,1
49,no_amn,to,Backwards,3,0.2
50,no_amn,to,Backwards,3,0.666666666666667
51,no_amn,to,Backwards,3,0.333333333333333
52,no_amn,to,Backwards,3,0.333333333333333
53,no_amn,to,Backwards,3,0
54,no_amn,to,Backwards,3,NaN
55,no_amn,to,Backwards,3,NaN
56,no_amn,to,Backwards,3,0
57,no_amn,to,Backwards,3,0
58,no_amn,to,Backwards,3,0
59,no_amn,to,Backwards,3,0
60,no_amn,to,Backwards,3,0.5
61,no_amn,to,Backwards,3,NaN
62,no_amn,to,Backwards,3,NaN
63,no_amn,to,Backwards,3,0
64,no_amn,to,Backwards,3,0.5
65,no_amn,to,Backwards,3,0.666666666666667
66,no_amn,to,Backwards,3,0.5
67,no_amn,to,Backwards,3,0.5
68,no_amn,to,Backwards,3,0
69,no_amn,to,Backwards,3,0
70,no_amn,to,Backwards,3,0
71,no_amn,to,Backwards,3,NaN
72,no_amn,to,Backwards,3,0.333333333333333
73,no_amn,to,Backwards,3,0
74,no_amn,to,Backwards,3,0
75,no_amn,to,Backwards,3,0
4,no_amn,to,Backwards,2,0
5,no_amn,to,Backwards,2,0
6,no_amn,to,Backwards,2,1
7,no_amn,to,Backwards,2,1
9,no_amn,to,Backwards,2,0
10,no_amn,to,Backwards,2,0
11,no_amn,to,Backwards,2,0
12,no_amn,to,Backwards,2,0.4
14,no_amn,to,Backwards,2,1
15,no_amn,to,Backwards,2,0.25
16,no_amn,to,Backwards,2,0.5
17,no_amn,to,Backwards,2,0
18,no_amn,to,Backwards,2,0.5
19,no_amn,to,Backwards,2,0
20,no_amn,to,Backwards,2,0
21,no_amn,to,Backwards,2,0
22,no_amn,to,Backwards,2,0.5
23,no_amn,to,Backwards,2,1
24,no_amn,to,Backwards,2,0
25,no_amn,to,Backwards,2,0
26,no_amn,to,Backwards,2,0
27,no_amn,to,Backwards,2,0.4
28,no_amn,to,Backwards,2,0
29,no_amn,to,Backwards,2,0
30,no_amn,to,Backwards,2,1
31,no_amn,to,Backwards,2,0
32,no_amn,to,Backwards,2,0.333333333333333
33,no_amn,to,Backwards,2,0.333333333333333
34,no_amn,to,Backwards,2,0.333333333333333
35,no_amn,to,Backwards,2,0.666666666666667
36,no_amn,to,Backwards,2,1
37,no_amn,to,Backwards,2,0.25
38,no_amn,to,Backwards,2,0
39,no_amn,to,Backwards,2,0.2
40,no_amn,to,Backwards,2,1
41,no_amn,to,Backwards,2,0
42,no_amn,to,Backwards,2,0.166666666666667
43,no_amn,to,Backwards,2,1
44,no_amn,to,Backwards,2,0
45,no_amn,to,Backwards,2,0
46,no_amn,to,Backwards,2,0
47,no_amn,to,Backwards,2,1
48,no_amn,to,Backwards,2,0
49,no_amn,to,Backwards,2,0.666666666666667
50,no_amn,to,Backwards,2,0.333333333333333
51,no_amn,to,Backwards,2,0.666666666666667
52,no_amn,to,Backwards,2,NaN
53,no_amn,to,Backwards,2,1
54,no_amn,to,Backwards,2,0
55,no_amn,to,Backwards,2,NaN
56,no_amn,to,Backwards,2,0
57,no_amn,to,Backwards,2,1
58,no_amn,to,Backwards,2,0.25
59,no_amn,to,Backwards,2,0
60,no_amn,to,Backwards,2,0
61,no_amn,to,Backwards,2,NaN
62,no_amn,to,Backwards,2,NaN
63,no_amn,to,Backwards,2,0
64,no_amn,to,Backwards,2,0.333333333333333
65,no_amn,to,Backwards,2,0
66,no_amn,to,Backwards,2,0.25
67,no_amn,to,Backwards,2,1
68,no_amn,to,Backwards,2,0
69,no_amn,to,Backwards,2,0
70,no_amn,to,Backwards,2,0
71,no_amn,to,Backwards,2,0
72,no_amn,to,Backwards,2,0
73,no_amn,to,Backwards,2,0.5
74,no_amn,to,Backwards,2,NaN
75,no_amn,to,Backwards,2,0
4,no_amn,to,Backwards,1,1
5,no_amn,to,Backwards,1,0.666666666666667
6,no_amn,to,Backwards,1,NaN
7,no_amn,to,Backwards,1,0
9,no_amn,to,Backwards,1,0
10,no_amn,to,Backwards,1,0.5
11,no_amn,to,Backwards,1,0.666666666666667
12,no_amn,to,Backwards,1,0
14,no_amn,to,Backwards,1,0.5
15,no_amn,to,Backwards,1,0
16,no_amn,to,Backwards,1,0.25
17,no_amn,to,Backwards,1,0
18,no_amn,to,Backwards,1,0.2
19,no_amn,to,Backwards,1,0.5
20,no_amn,to,Backwards,1,NaN
21,no_amn,to,Backwards,1,0
22,no_amn,to,Backwards,1,NaN
23,no_amn,to,Backwards,1,1
24,no_amn,to,Backwards,1,0.5
25,no_amn,to,Backwards,1,0
26,no_amn,to,Backwards,1,NaN
27,no_amn,to,Backwards,1,0.2
28,no_amn,to,Backwards,1,0
29,no_amn,to,Backwards,1,0.333333333333333
30,no_amn,to,Backwards,1,NaN
31,no_amn,to,Backwards,1,0.25
32,no_amn,to,Backwards,1,0
33,no_amn,to,Backwards,1,1
34,no_amn,to,Backwards,1,0.666666666666667
35,no_amn,to,Backwards,1,0
36,no_amn,to,Backwards,1,0.5
37,no_amn,to,Backwards,1,0
38,no_amn,to,Backwards,1,1
39,no_amn,to,Backwards,1,0.2
40,no_amn,to,Backwards,1,0.2
41,no_amn,to,Backwards,1,0
42,no_amn,to,Backwards,1,0
43,no_amn,to,Backwards,1,0.333333333333333
44,no_amn,to,Backwards,1,NaN
45,no_amn,to,Backwards,1,0
46,no_amn,to,Backwards,1,0.5
47,no_amn,to,Backwards,1,1
48,no_amn,to,Backwards,1,0.5
49,no_amn,to,Backwards,1,0.333333333333333
50,no_amn,to,Backwards,1,NaN
51,no_amn,to,Backwards,1,0.5
52,no_amn,to,Backwards,1,0
53,no_amn,to,Backwards,1,0
54,no_amn,to,Backwards,1,0
55,no_amn,to,Backwards,1,0.5
56,no_amn,to,Backwards,1,0
57,no_amn,to,Backwards,1,1
58,no_amn,to,Backwards,1,1
59,no_amn,to,Backwards,1,0.5
60,no_amn,to,Backwards,1,NaN
61,no_amn,to,Backwards,1,1
62,no_amn,to,Backwards,1,NaN
63,no_amn,to,Backwards,1,0.333333333333333
64,no_amn,to,Backwards,1,0
65,no_amn,to,Backwards,1,0
66,no_amn,to,Backwards,1,0
67,no_amn,to,Backwards,1,0
68,no_amn,to,Backwards,1,0
69,no_amn,to,Backwards,1,0.5
70,no_amn,to,Backwards,1,0.75
71,no_amn,to,Backwards,1,0.5
72,no_amn,to,Backwards,1,0
73,no_amn,to,Backwards,1,NaN
74,no_amn,to,Backwards,1,1
75,no_amn,to,Backwards,1,0
4,no_amn,to,Forwards,1,0.666666666666667
5,no_amn,to,Forwards,1,0.5
6,no_amn,to,Forwards,1,0
7,no_amn,to,Forwards,1,0.333333333333333
9,no_amn,to,Forwards,1,0.333333333333333
10,no_amn,to,Forwards,1,0
11,no_amn,to,Forwards,1,0.6
12,no_amn,to,Forwards,1,0.375
14,no_amn,to,Forwards,1,0
15,no_amn,to,Forwards,1,0.25
16,no_amn,to,Forwards,1,0
17,no_amn,to,Forwards,1,0
18,no_amn,to,Forwards,1,0.2
19,no_amn,to,Forwards,1,0
20,no_amn,to,Forwards,1,1
21,no_amn,to,Forwards,1,0
22,no_amn,to,Forwards,1,0.142857142857143
23,no_amn,to,Forwards,1,0
24,no_amn,to,Forwards,1,0
25,no_amn,to,Forwards,1,0.5
26,no_amn,to,Forwards,1,0.5
27,no_amn,to,Forwards,1,0.166666666666667
28,no_amn,to,Forwards,1,0.5
29,no_amn,to,Forwards,1,0.333333333333333
30,no_amn,to,Forwards,1,0
31,no_amn,to,Forwards,1,0
32,no_amn,to,Forwards,1,0.25
33,no_amn,to,Forwards,1,0.25
34,no_amn,to,Forwards,1,0.5
35,no_amn,to,Forwards,1,0
36,no_amn,to,Forwards,1,0
37,no_amn,to,Forwards,1,0.571428571428571
38,no_amn,to,Forwards,1,0
39,no_amn,to,Forwards,1,0.666666666666667
40,no_amn,to,Forwards,1,0.333333333333333
41,no_amn,to,Forwards,1,0
42,no_amn,to,Forwards,1,0
43,no_amn,to,Forwards,1,NaN
44,no_amn,to,Forwards,1,1
45,no_amn,to,Forwards,1,0
46,no_amn,to,Forwards,1,0.5
47,no_amn,to,Forwards,1,0
48,no_amn,to,Forwards,1,0
49,no_amn,to,Forwards,1,0.2
50,no_amn,to,Forwards,1,0.333333333333333
51,no_amn,to,Forwards,1,0
52,no_amn,to,Forwards,1,1
53,no_amn,to,Forwards,1,0.666666666666667
54,no_amn,to,Forwards,1,0.5
55,no_amn,to,Forwards,1,NaN
56,no_amn,to,Forwards,1,0.5
57,no_amn,to,Forwards,1,0.5
58,no_amn,to,Forwards,1,0
59,no_amn,to,Forwards,1,0
60,no_amn,to,Forwards,1,1
61,no_amn,to,Forwards,1,0.5
62,no_amn,to,Forwards,1,1
63,no_amn,to,Forwards,1,0
64,no_amn,to,Forwards,1,1
65,no_amn,to,Forwards,1,0
66,no_amn,to,Forwards,1,0.333333333333333
67,no_amn,to,Forwards,1,0.5
68,no_amn,to,Forwards,1,NaN
69,no_amn,to,Forwards,1,0.2
70,no_amn,to,Forwards,1,0.333333333333333
71,no_amn,to,Forwards,1,1
72,no_amn,to,Forwards,1,0.333333333333333
73,no_amn,to,Forwards,1,0.666666666666667
74,no_amn,to,Forwards,1,NaN
75,no_amn,to,Forwards,1,0
4,no_amn,to,Forwards,2,0.25
5,no_amn,to,Forwards,2,0
6,no_amn,to,Forwards,2,0.333333333333333
7,no_amn,to,Forwards,2,0.5
9,no_amn,to,Forwards,2,0.25
10,no_amn,to,Forwards,2,1
11,no_amn,to,Forwards,2,0.25
12,no_amn,to,Forwards,2,0.25
14,no_amn,to,Forwards,2,0
15,no_amn,to,Forwards,2,0
16,no_amn,to,Forwards,2,0
17,no_amn,to,Forwards,2,1
18,no_amn,to,Forwards,2,0.333333333333333
19,no_amn,to,Forwards,2,NaN
20,no_amn,to,Forwards,2,0
21,no_amn,to,Forwards,2,0.666666666666667
22,no_amn,to,Forwards,2,0
23,no_amn,to,Forwards,2,0.5
24,no_amn,to,Forwards,2,0
25,no_amn,to,Forwards,2,0
26,no_amn,to,Forwards,2,NaN
27,no_amn,to,Forwards,2,0
28,no_amn,to,Forwards,2,0.25
29,no_amn,to,Forwards,2,0.5
30,no_amn,to,Forwards,2,0
31,no_amn,to,Forwards,2,0
32,no_amn,to,Forwards,2,0.2
33,no_amn,to,Forwards,2,0
34,no_amn,to,Forwards,2,0
35,no_amn,to,Forwards,2,0.125
36,no_amn,to,Forwards,2,0
37,no_amn,to,Forwards,2,0
38,no_amn,to,Forwards,2,NaN
39,no_amn,to,Forwards,2,0
40,no_amn,to,Forwards,2,0.5
41,no_amn,to,Forwards,2,0
42,no_amn,to,Forwards,2,0.5
43,no_amn,to,Forwards,2,0
44,no_amn,to,Forwards,2,1
45,no_amn,to,Forwards,2,0.333333333333333
46,no_amn,to,Forwards,2,0.25
47,no_amn,to,Forwards,2,0
48,no_amn,to,Forwards,2,0
49,no_amn,to,Forwards,2,0
50,no_amn,to,Forwards,2,0
51,no_amn,to,Forwards,2,0
52,no_amn,to,Forwards,2,0
53,no_amn,to,Forwards,2,0
54,no_amn,to,Forwards,2,0
55,no_amn,to,Forwards,2,NaN
56,no_amn,to,Forwards,2,0
57,no_amn,to,Forwards,2,0
58,no_amn,to,Forwards,2,0.5
59,no_amn,to,Forwards,2,0
60,no_amn,to,Forwards,2,NaN
61,no_amn,to,Forwards,2,0
62,no_amn,to,Forwards,2,0.5
63,no_amn,to,Forwards,2,0
64,no_amn,to,Forwards,2,0.2
65,no_amn,to,Forwards,2,0
66,no_amn,to,Forwards,2,0.5
67,no_amn,to,Forwards,2,0.333333333333333
68,no_amn,to,Forwards,2,0.5
69,no_amn,to,Forwards,2,0
70,no_amn,to,Forwards,2,0
71,no_amn,to,Forwards,2,NaN
72,no_amn,to,Forwards,2,1
73,no_amn,to,Forwards,2,0.5
74,no_amn,to,Forwards,2,1
75,no_amn,to,Forwards,2,0
4,no_amn,to,Forwards,3,NaN
5,no_amn,to,Forwards,3,0.333333333333333
6,no_amn,to,Forwards,3,0
7,no_amn,to,Forwards,3,1
9,no_amn,to,Forwards,3,0
10,no_amn,to,Forwards,3,0
11,no_amn,to,Forwards,3,0
12,no_amn,to,Forwards,3,0
14,no_amn,to,Forwards,3,0.4
15,no_amn,to,Forwards,3,0
16,no_amn,to,Forwards,3,0.666666666666667
17,no_amn,to,Forwards,3,0
18,no_amn,to,Forwards,3,0
19,no_amn,to,Forwards,3,0
20,no_amn,to,Forwards,3,0
21,no_amn,to,Forwards,3,0
22,no_amn,to,Forwards,3,0.2
23,no_amn,to,Forwards,3,0.5
24,no_amn,to,Forwards,3,NaN
25,no_amn,to,Forwards,3,0
26,no_amn,to,Forwards,3,0
27,no_amn,to,Forwards,3,0.333333333333333
28,no_amn,to,Forwards,3,0
29,no_amn,to,Forwards,3,0
30,no_amn,to,Forwards,3,0
31,no_amn,to,Forwards,3,0.8
32,no_amn,to,Forwards,3,0.2
33,no_amn,to,Forwards,3,0.25
34,no_amn,to,Forwards,3,NaN
35,no_amn,to,Forwards,3,0
36,no_amn,to,Forwards,3,0.25
37,no_amn,to,Forwards,3,1
38,no_amn,to,Forwards,3,NaN
39,no_amn,to,Forwards,3,0.5
40,no_amn,to,Forwards,3,0
41,no_amn,to,Forwards,3,0
42,no_amn,to,Forwards,3,0.5
43,no_amn,to,Forwards,3,0
44,no_amn,to,Forwards,3,0.5
45,no_amn,to,Forwards,3,0.333333333333333
46,no_amn,to,Forwards,3,0.2
47,no_amn,to,Forwards,3,0
48,no_amn,to,Forwards,3,0
49,no_amn,to,Forwards,3,NaN
50,no_amn,to,Forwards,3,0.25
51,no_amn,to,Forwards,3,0
52,no_amn,to,Forwards,3,0
53,no_amn,to,Forwards,3,0.5
54,no_amn,to,Forwards,3,NaN
55,no_amn,to,Forwards,3,0
56,no_amn,to,Forwards,3,0.666666666666667
57,no_amn,to,Forwards,3,NaN
58,no_amn,to,Forwards,3,0
59,no_amn,to,Forwards,3,0
60,no_amn,to,Forwards,3,0
61,no_amn,to,Forwards,3,NaN
62,no_amn,to,Forwards,3,0
63,no_amn,to,Forwards,3,0.666666666666667
64,no_amn,to,Forwards,3,0
65,no_amn,to,Forwards,3,0
66,no_amn,to,Forwards,3,0
67,no_amn,to,Forwards,3,0
68,no_amn,to,Forwards,3,0
69,no_amn,to,Forwards,3,0.571428571428571
70,no_amn,to,Forwards,3,NaN
71,no_amn,to,Forwards,3,0
72,no_amn,to,Forwards,3,0
73,no_amn,to,Forwards,3,0
74,no_amn,to,Forwards,3,NaN
75,no_amn,to,Forwards,3,0.333333333333333
4,no_amn,to,Forwards,4,NaN
5,no_amn,to,Forwards,4,1
6,no_amn,to,Forwards,4,0
7,no_amn,to,Forwards,4,0
9,no_amn,to,Forwards,4,0
10,no_amn,to,Forwards,4,0
11,no_amn,to,Forwards,4,0
12,no_amn,to,Forwards,4,0.142857142857143
14,no_amn,to,Forwards,4,0
15,no_amn,to,Forwards,4,0.166666666666667
16,no_amn,to,Forwards,4,0
17,no_amn,to,Forwards,4,0.5
18,no_amn,to,Forwards,4,0.333333333333333
19,no_amn,to,Forwards,4,0.75
20,no_amn,to,Forwards,4,0
21,no_amn,to,Forwards,4,0
22,no_amn,to,Forwards,4,0
23,no_amn,to,Forwards,4,0
24,no_amn,to,Forwards,4,1
25,no_amn,to,Forwards,4,0
26,no_amn,to,Forwards,4,0
27,no_amn,to,Forwards,4,0.25
28,no_amn,to,Forwards,4,0
29,no_amn,to,Forwards,4,0.5
30,no_amn,to,Forwards,4,0
31,no_amn,to,Forwards,4,0.2
32,no_amn,to,Forwards,4,0
33,no_amn,to,Forwards,4,0.333333333333333
34,no_amn,to,Forwards,4,0
35,no_amn,to,Forwards,4,0.25
36,no_amn,to,Forwards,4,0
37,no_amn,to,Forwards,4,0
38,no_amn,to,Forwards,4,NaN
39,no_amn,to,Forwards,4,0
40,no_amn,to,Forwards,4,0.333333333333333
41,no_amn,to,Forwards,4,0
42,no_amn,to,Forwards,4,0.166666666666667
43,no_amn,to,Forwards,4,0.75
44,no_amn,to,Forwards,4,0
45,no_amn,to,Forwards,4,0.25
46,no_amn,to,Forwards,4,0.333333333333333
47,no_amn,to,Forwards,4,0.5
48,no_amn,to,Forwards,4,0
49,no_amn,to,Forwards,4,1
50,no_amn,to,Forwards,4,0
51,no_amn,to,Forwards,4,0
52,no_amn,to,Forwards,4,0
53,no_amn,to,Forwards,4,0.333333333333333
54,no_amn,to,Forwards,4,0.333333333333333
55,no_amn,to,Forwards,4,1
56,no_amn,to,Forwards,4,0
57,no_amn,to,Forwards,4,0
58,no_amn,to,Forwards,4,0.5
59,no_amn,to,Forwards,4,0.333333333333333
60,no_amn,to,Forwards,4,0.333333333333333
61,no_amn,to,Forwards,4,0
62,no_amn,to,Forwards,4,0
63,no_amn,to,Forwards,4,0.25
64,no_amn,to,Forwards,4,0
65,no_amn,to,Forwards,4,0
66,no_amn,to,Forwards,4,0
67,no_amn,to,Forwards,4,0
68,no_amn,to,Forwards,4,0
69,no_amn,to,Forwards,4,0
70,no_amn,to,Forwards,4,0
71,no_amn,to,Forwards,4,NaN
72,no_amn,to,Forwards,4,0.5
73,no_amn,to,Forwards,4,1
74,no_amn,to,Forwards,4,1
75,no_amn,to,Forwards,4,0
4,no_amn,to,Forwards,5,0
5,no_amn,to,Forwards,5,NaN
6,no_amn,to,Forwards,5,0
7,no_amn,to,Forwards,5,0
9,no_amn,to,Forwards,5,0
10,no_amn,to,Forwards,5,1
11,no_amn,to,Forwards,5,0
12,no_amn,to,Forwards,5,0
14,no_amn,to,Forwards,5,0
15,no_amn,to,Forwards,5,0
16,no_amn,to,Forwards,5,0
17,no_amn,to,Forwards,5,0.333333333333333
18,no_amn,to,Forwards,5,0.333333333333333
19,no_amn,to,Forwards,5,0.333333333333333
20,no_amn,to,Forwards,5,0
21,no_amn,to,Forwards,5,0.333333333333333
22,no_amn,to,Forwards,5,0.285714285714286
23,no_amn,to,Forwards,5,0
24,no_amn,to,Forwards,5,0.333333333333333
25,no_amn,to,Forwards,5,1
26,no_amn,to,Forwards,5,0.25
27,no_amn,to,Forwards,5,0.25
28,no_amn,to,Forwards,5,0
29,no_amn,to,Forwards,5,0
30,no_amn,to,Forwards,5,0.5
31,no_amn,to,Forwards,5,0.166666666666667
32,no_amn,to,Forwards,5,0.5
33,no_amn,to,Forwards,5,0
34,no_amn,to,Forwards,5,0
35,no_amn,to,Forwards,5,0.25
36,no_amn,to,Forwards,5,0.2
37,no_amn,to,Forwards,5,0.333333333333333
38,no_amn,to,Forwards,5,1
39,no_amn,to,Forwards,5,0
40,no_amn,to,Forwards,5,0.285714285714286
41,no_amn,to,Forwards,5,1
42,no_amn,to,Forwards,5,0.166666666666667
43,no_amn,to,Forwards,5,0.25
44,no_amn,to,Forwards,5,0
45,no_amn,to,Forwards,5,0
46,no_amn,to,Forwards,5,0
47,no_amn,to,Forwards,5,0
48,no_amn,to,Forwards,5,0
49,no_amn,to,Forwards,5,0
50,no_amn,to,Forwards,5,0.25
51,no_amn,to,Forwards,5,0
52,no_amn,to,Forwards,5,0
53,no_amn,to,Forwards,5,0
54,no_amn,to,Forwards,5,0.2
55,no_amn,to,Forwards,5,0
56,no_amn,to,Forwards,5,0.25
57,no_amn,to,Forwards,5,NaN
58,no_amn,to,Forwards,5,0.25
59,no_amn,to,Forwards,5,0
60,no_amn,to,Forwards,5,NaN
61,no_amn,to,Forwards,5,0
62,no_amn,to,Forwards,5,0
63,no_amn,to,Forwards,5,0
64,no_amn,to,Forwards,5,0.333333333333333
65,no_amn,to,Forwards,5,0.333333333333333
66,no_amn,to,Forwards,5,0.333333333333333
67,no_amn,to,Forwards,5,0
68,no_amn,to,Forwards,5,0.2
69,no_amn,to,Forwards,5,0.2
70,no_amn,to,Forwards,5,0
71,no_amn,to,Forwards,5,0
72,no_amn,to,Forwards,5,0.25
73,no_amn,to,Forwards,5,0
74,no_amn,to,Forwards,5,0
75,no_amn,to,Forwards,5,0
4,amn,from,Backwards,5,NaN
5,amn,from,Backwards,5,NaN
6,amn,from,Backwards,5,0
7,amn,from,Backwards,5,0
9,amn,from,Backwards,5,NaN
10,amn,from,Backwards,5,NaN
11,amn,from,Backwards,5,0.666666666666667
12,amn,from,Backwards,5,1
14,amn,from,Backwards,5,0
15,amn,from,Backwards,5,1
16,amn,from,Backwards,5,NaN
17,amn,from,Backwards,5,0
18,amn,from,Backwards,5,0
19,amn,from,Backwards,5,0
20,amn,from,Backwards,5,NaN
21,amn,from,Backwards,5,NaN
22,amn,from,Backwards,5,1
23,amn,from,Backwards,5,NaN
24,amn,from,Backwards,5,NaN
25,amn,from,Backwards,5,1
26,amn,from,Backwards,5,NaN
27,amn,from,Backwards,5,NaN
28,amn,from,Backwards,5,0
29,amn,from,Backwards,5,NaN
30,amn,from,Backwards,5,0
31,amn,from,Backwards,5,1
32,amn,from,Backwards,5,NaN
33,amn,from,Backwards,5,0
34,amn,from,Backwards,5,NaN
35,amn,from,Backwards,5,NaN
36,amn,from,Backwards,5,NaN
37,amn,from,Backwards,5,NaN
38,amn,from,Backwards,5,0
39,amn,from,Backwards,5,0
40,amn,from,Backwards,5,1
41,amn,from,Backwards,5,0
42,amn,from,Backwards,5,0
43,amn,from,Backwards,5,NaN
44,amn,from,Backwards,5,0
45,amn,from,Backwards,5,NaN
46,amn,from,Backwards,5,NaN
47,amn,from,Backwards,5,0
48,amn,from,Backwards,5,0
